"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1978381611709161490","Wed Oct 15 13:25:35 +0000 2025","0","@Qyumasa @tanyakanrl Tenang kak Sekarang sudah tercover MBG bonus keracunan pula","1978452192802504880","","Qyumasa","in","","0","0","0","https://x.com/undefined/status/1978452192802504880","738952801590509568",
"1978452189161849180","Wed Oct 15 13:25:34 +0000 2025","0","Siswa mengalami gejala mual muntah pusing nyeri ulu hati dan sesak nafas. Siswa yang keracunan masih dijemput dari rumah dan terus bertambah hingga Rabu malam. #Dikbud #AdadiKompas https://t.co/jPjlZK5Dsr","1978452189161849180","","","in","","0","0","0","https://x.com/undefined/status/1978452189161849180","79237556",
"1978452135768416534","Wed Oct 15 13:25:21 +0000 2025","4","Siswa mengalami gejala mual muntah pusing nyeri ulu hati dan sesak nafas. Siswa yang keracunan masih dijemput dari rumah dan terus bertambah hingga Rabu malam. #Dikbud #AdadiKompas https://t.co/hKv3b6F9iU","1978452135768416534","","","in","","0","0","1","https://x.com/undefined/status/1978452135768416534","255866913",
"1978452041547579861","Wed Oct 15 13:24:59 +0000 2025","0","Redelong Kodim 0119/BM - Anggota Koramil 02/WPS Serka Yahya melaksanakan kegiatan monitoring dan pendampingan pembagian program Makan Bergizi Gratis (MBG) di SMK N 4 Bener Meriah Desa Wih Pesam https://t.co/uCX6hh2yCE https://t.co/yIgC2LYdW8","1978452041547579861","https://pbs.twimg.com/media/G3Tfo2EaYAENM0x.jpg","","in","","0","0","0","https://x.com/undefined/status/1978452041547579861","1795651685114953728",
"1978382975730618435","Wed Oct 15 13:24:48 +0000 2025","1","@tvOneNews Anggap aja bahwa kita harus bisa instropeksi diri dan memperbaiki diri ada hal yg tidak kalah pentingnya yaitu Judol perampasan aset koruptor ponpres yg ambruk MBG Dana Haji dan yg lainnya..","1978451997423481335","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1978451997423481335","64756763",
"1978451794335346793","Wed Oct 15 13:24:00 +0000 2025","0","Rp. 10.000 saldo dpt pas install apk shopeepay Caranya: Upgrade ke spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon freelance job receh zonauang panas kyai adab merokok lirboyo pssi trans 7 prabowo mbg jisoo zayn renjun donghae https://t.co/jrJWpyIjPR","1978451794335346793","","","in","","0","0","0","https://x.com/undefined/status/1978451794335346793","1884735513976004608",
"1976526931928682907","Wed Oct 15 13:23:38 +0000 2025","0","@ferry_kdg Suami sialan ini mah suguhin MBG aja","1978451701339181256","","ferry_kdg","in","","0","0","0","https://x.com/undefined/status/1978451701339181256","1647505756202348544",
"1978451607302898025","Wed Oct 15 13:23:15 +0000 2025","0","MBG tuh harusnya begini isinya","1978451607302898025","","","in","","0","0","0","https://x.com/undefined/status/1978451607302898025","1178514773513658370",
"1978385366127128933","Wed Oct 15 13:21:19 +0000 2025","0","@adhayuda @ARSIPAJA Masih banyak kok sekarang yg masih jual nasi bekal di harga 10rb. Itu jg rata-rata pake packing thinwall. Intinya kalau dana 10rb itu nyampe ke dapur dengan utuh mah pasti ga akan ada masalah apalagi porsi MBG kan kecil.","1978451122034503911","","adhayuda","in","","0","0","0","https://x.com/undefined/status/1978451122034503911","274009206",
"1978451109233508743","Wed Oct 15 13:21:16 +0000 2025","0","MBG kak","1978451109233508743","","","in","","0","0","0","https://x.com/undefined/status/1978451109233508743","2918549833",
"1978451086605189455","Wed Oct 15 13:21:11 +0000 2025","0","Dapet berapa hari MBG tuh?","1978451086605189455","","","in","","0","1","0","https://x.com/undefined/status/1978451086605189455","70292309",
"1978450896112468407","Wed Oct 15 13:20:26 +0000 2025","0","Kayak mbg dah semua kasus di bilang sedikit. Ledig ledig","1978450896112468407","","","in","","0","0","0","https://x.com/undefined/status/1978450896112468407","915199097870589953",
"1978305551776743655","Wed Oct 15 13:19:54 +0000 2025","0","@vctrkmng Lu gila yee (Ahok) masa MBG dibandingin sm paket Mekdi? ","1978450761961922616","","vctrkmng","in","","0","0","0","https://x.com/undefined/status/1978450761961922616","859416461009330177",
"1978385366127128933","Wed Oct 15 13:19:48 +0000 2025","0","@thisisntep @ARSIPAJA Eh kemarin ada berita di Tasik katanya harus kasih goceng buat penerima MBG pas di konfirmasi bilangnya seikhlasnya . Itu mah jatohnya sama aja kayak beli Bukan makan bergizi gratis","1978450737609728462","","thisisntep","in","","0","1","0","https://x.com/undefined/status/1978450737609728462","1363815718861508611",
"1978450655032361343","Wed Oct 15 13:19:28 +0000 2025","12","Rp 70 Trilyun dana MBG dibalikin ke Kemenkeu RI. Yg terserap Rp. 90 Trilyun. Wew!","1978450655032361343","","","in","","0","2","5","https://x.com/undefined/status/1978450655032361343","101156777",
"1978450578033258998","Wed Oct 15 13:19:10 +0000 2025","0","abis baca juknis pelaksanaa mbg rasanya pengen w coret coret semua. kalo w dosen &amp; mahasiswa bikin makalah begitu udh pasti w bakar di depan orangnya langsung‍️","1978450578033258998","","","in","","0","1","0","https://x.com/undefined/status/1978450578033258998","967368643515269120",
"1978404870123122755","Wed Oct 15 13:19:01 +0000 2025","0","@CakKhum padahal mah menting nkn aktifkan wapres biar gak habis anggaran mbg bisa 20rb tong 10rb teuing","1978450542104850505","","CakKhum","in","","0","0","0","https://x.com/undefined/status/1978450542104850505","1515610217232625668",
"1978450348399329560","Wed Oct 15 13:18:15 +0000 2025","0","Dengan terus dievaluasi MBG jadi solusi jangka panjang buat masalah gizi dan peluang kerja di sektor dapur SPPG #MBGJalanTerus https://t.co/dtbAto5x3f","1978450348399329560","https://pbs.twimg.com/media/G3TeF5ubMAAVGCC.jpg","","in","","0","0","0","https://x.com/undefined/status/1978450348399329560","1704017670507819008",
"1978385366127128933","Wed Oct 15 13:17:53 +0000 2025","0","@Biru_donkerz @si_umbi @ARSIPAJA Saya gatau ya sekarang gimana. Ini data yg di share rekan dapur MBG saat anggaran masih 15rb. Biaya operasional dapur MBG adalah Rp3.000 per porsi yang dialokasikan untuk biaya sehari-hari seperti listrik air gaji karyawan transportasi dan perawatan. puluhan juta rupiah.","1978450257194168424","","Biru_donkerz","in","","0","0","0","https://x.com/undefined/status/1978450257194168424","274009206",
"1978450072707690731","Wed Oct 15 13:17:09 +0000 2025","0","Belom kelar masalah keracunan timbul masalah baru lagi harga ayam makin mahal alasannya dapur mbg langsung ambil ayam ke peternak stok ayam peternak ke pedagang menipis #mbg","1978450072707690731","","","in","","0","0","0","https://x.com/undefined/status/1978450072707690731","102736820",
"1978401935448572007","Wed Oct 15 13:15:46 +0000 2025","0","@jawafess Mbappe keracunan mbg","1978449722965733578","","jawafess","in","","0","0","0","https://x.com/undefined/status/1978449722965733578","956753044930048001",
"1978449696440844783","Wed Oct 15 13:15:40 +0000 2025","0","Perbaikan berkelanjutan MBG bikin pekerja dapur SPPG makin berdaya anak makin sehat masa depan cerah #MBGJalanTerus https://t.co/evoGs0MEH5","1978449696440844783","https://pbs.twimg.com/media/G3TdLmibAAECiZl.jpg","","in","","0","0","0","https://x.com/undefined/status/1978449696440844783","1711226804978307072",
"1978435490027049286","Wed Oct 15 13:15:28 +0000 2025","0","@rainxva EH?! dari mbg juga?","1978449649749966893","","rainxva","in","","0","1","0","https://x.com/undefined/status/1978449649749966893","1442405644758183937",
"1978449595567943755","Wed Oct 15 13:15:16 +0000 2025","0","the real MBG. rakyat ngempani rakyat","1978449595567943755","","","in","","0","0","0","https://x.com/undefined/status/1978449595567943755","2529985772",
"1978449519512608930","Wed Oct 15 13:14:57 +0000 2025","0","Cosplay Jadi MBG","1978449519512608930","","","in","","0","0","0","https://x.com/undefined/status/1978449519512608930","1217178690251116551",
"1978449378156101962","Wed Oct 15 13:14:24 +0000 2025","0","Cemen banget dah. Tuh ribuan anak2 keracunan MBG mana ada yg lapor ke polisi. Lu digampar doang itu jg karena lu salah gaya2an pake bawa2 hukum. ","1978449378156101962","","","in","","0","1","1","https://x.com/undefined/status/1978449378156101962","1975128026527813632",
"1978449278365516161","Wed Oct 15 13:14:00 +0000 2025","1","Nanik Deyang ini memang ndak mengerti apa2. Sistem yang dijalankan MBG saat ini YA BISNIS. Ada pihak perantara yakni SPPG yg menjalankan bisnisnya yg memperoleh cuannya. Kalau KIPK itu baru pure tidak bisnis. Kalau kacamata pemerintah ya jelas semua programnya tidak","1978449278365516161","","","in","","0","1","0","https://x.com/undefined/status/1978449278365516161","24893875",
"1978276243981091079","Wed Oct 15 13:13:57 +0000 2025","0","@dannaumum ihh positif thinking banget sii ngga di sekola ku belum di bagi mbg","1978449266759639476","","dannaumum","in","","0","0","0","https://x.com/undefined/status/1978449266759639476","1364754248441815043",
"1876828254926930309","Wed Oct 15 13:13:49 +0000 2025","0","Senin 13 Oktober 2025 pkwu ga belajar cuman ngasih info mbg anjay mbg b indo diskusi dan presentasi tentang resensi buku matlan sifat sifat turunan + selingan identitas turunan trigonometri fisika bahas listrik dinamis my coach datang. done ","1978449230655004815","","aiayza_m","in","","0","1","0","https://x.com/undefined/status/1978449230655004815","1543549078444789760",
"1978382975730618435","Wed Oct 15 13:13:43 +0000 2025","0","@tvOneNews Judol pinjol keracunan mbg imb...itu diurusin lah @DPR_RI","1978449206500085800","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1978449206500085800","1428098323739660289",
"1978427641519624339","Wed Oct 15 13:13:13 +0000 2025","0","@sourccsally besok ya aku kirim mbg sebagai perwakilan dia","1978449081400730095","","sourccsally","in","","0","0","0","https://x.com/undefined/status/1978449081400730095","1884833692562149376",
"1978370258747449358","Wed Oct 15 13:13:06 +0000 2025","0","@ARSIPAJA Fitnah MBG gimana? Jelas kan banyak korban keracunan setiap hari nya di tiap daerah sehari tembus ribuan korban","1978449051885465624","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1978449051885465624","1519377576812478464",
"1978401935448572007","Wed Oct 15 13:12:58 +0000 2025","0","@jawafess MBG Mnya Mbappe","1978449019341873505","","jawafess","in","","0","0","0","https://x.com/undefined/status/1978449019341873505","1038862836",
"1892124139789389830","Wed Oct 15 13:12:54 +0000 2025","1","@prabowo @OmbudsmanRI137 @DPR_RI @BPOM_RI @komnas_anak @DPDRI @bpkri @KemenkesRI @BPKN_RI @riekediahp @cakimiNOW @KPAI_official @IDNTimes @KPK_RI @Abe_Mukti @Kemdikdasmen @KejaksaanRI @kpp_pa @Kemenag_RI @humas_dprdjabar @KabBandungBarat @jabarprovgoid @DediMulyadi71 @ritchieismail @setkabgoid @KemensetnegRI @KemenkeuRI @idai_tweets @mohmahfudmd @MBG_Watch Update keracunan #MBG (14/10/2025) di wilayah KBB JaBar per 15/10/2025 pk 14:22 WIB. Total terdampak 449 SISWA! .@DediMulyadi71 .@ritchieismail .@BPOM_RI .@KejaksaanRI https://t.co/v4HdlVv8zh","1978448999947325534","https://pbs.twimg.com/media/G3Tc387aYAEQ7kc.jpg","shintaeffendi","in","","1","0","1","https://x.com/undefined/status/1978448999947325534","46523425",
"1978448990224932985","Wed Oct 15 13:12:51 +0000 2025","49","Saran saya untuk @banten_pemprov MBG di banten kasih tambahan sebatang Surya 16 pasti anak anak akan suka sekali abis makan sebat https://t.co/MbI4kCswTf","1978448990224932985","https://pbs.twimg.com/amplify_video_thumb/1978437486591528960/img/yMCTE5aLtM8bRDAg.jpg","","in","","1","9","24","https://x.com/undefined/status/1978448990224932985","1133311906976952320",
"1978448968230002921","Wed Oct 15 13:12:46 +0000 2025","0","aduh lama lama kasian sama tim bocil mbg #KakakCortis #CORTIS #코르티스","1978448968230002921","","","in","","0","0","0","https://x.com/undefined/status/1978448968230002921","868307182600704000",
"1978448700755108022","Wed Oct 15 13:11:42 +0000 2025","0","ini tuh datanya darimana sih? terjun langsung ke pasarnya gak? terus apakah data harga bahan pokok tsb hanya diambil satu tempat aja? kan mbg diharapkan dapat mencakup seluruh wilayah indonesia kalo datanya cuma dari satu tempat doang ya kurang efektif pak","1978448700755108022","","","in","","0","0","0","https://x.com/undefined/status/1978448700755108022","1898934937539248128",
"1978448539693789505","Wed Oct 15 13:11:04 +0000 2025","5","Opaa️ https://t.co/RST8V1QfHM","1978448539693789505","https://pbs.twimg.com/ext_tw_video_thumb/1978448474443014144/pu/img/LpTU6XoaD8mO-kcu.jpg","","in","","0","0","1","https://x.com/undefined/status/1978448539693789505","1827019850323013641",
"1978448504361021897","Wed Oct 15 13:10:55 +0000 2025","0","1. Lontong kupang 2. Sop 3. Lodeh 4. Sop merah 5. Jahe 6. Jus mengkudu 7. Kopi 8. Acar 9. Jengkol 10. MBG","1978448504361021897","","","in","","0","0","0","https://x.com/undefined/status/1978448504361021897","1228516402799075328",
"1978448197593800709","Wed Oct 15 13:09:42 +0000 2025","0","kasus keracunan mbg dibilang cmn sekian persen kasus pelecehan seksual dibilang cuma sedikit di mata para mentri rakyat Indonesia ini emg bukan apa-apanya.","1978448197593800709","","","in","","0","0","0","https://x.com/undefined/status/1978448197593800709","1588958342977757184",
"1978448174239912111","Wed Oct 15 13:09:37 +0000 2025","0","testing ads udah kek seporsi MBG","1978448174239912111","","","in","","0","0","0","https://x.com/undefined/status/1978448174239912111","1058932243836465152",
"1978448126173180135","Wed Oct 15 13:09:25 +0000 2025","0","*CEO Promedia: Bersihkan Oknum Tukang Proyek MBG Jangan Rusak Warisan Besar Presiden Prabowo!* https://t.co/WXYDBNXm0x","1978448126173180135","","","in","","0","0","0","https://x.com/undefined/status/1978448126173180135","1974431820147290112",
"1978448052202488048","Wed Oct 15 13:09:08 +0000 2025","0","Pakar Umsida Ungkap Penyebab Lain Maraknya Keracunan MBG https://t.co/X2ZQg6xtUZ","1978448052202488048","","","in","","0","0","0","https://x.com/undefined/status/1978448052202488048","1714956965967998976",
"1978447933008711790","Wed Oct 15 13:08:39 +0000 2025","0","anjirgegara mbg jadi mbege","1978447933008711790","","","in","","0","0","0","https://x.com/undefined/status/1978447933008711790","1790542678394032128",
"1978401676655779876","Wed Oct 15 13:08:35 +0000 2025","0","@NarasiNewsroom Tolak aja tidak ada paksaan anak konsumsi MBG.","1978447915640053968","","NarasiNewsroom","in","","0","0","0","https://x.com/undefined/status/1978447915640053968","87456686",
"1978447843422605773","Wed Oct 15 13:08:18 +0000 2025","0","Loba teuing dahar MBG","1978447843422605773","","","in","","0","0","0","https://x.com/undefined/status/1978447843422605773","265163040",
"1978447740406280345","Wed Oct 15 13:07:53 +0000 2025","0","Bupati Pringsewu Tinjau MBG bagi Ibu Hamil dan Balita | Harian Momentum https://t.co/QwAkxKqahA","1978447740406280345","","","in","","0","0","0","https://x.com/undefined/status/1978447740406280345","842693038216372224",
"1978278879140647405","Wed Oct 15 13:07:40 +0000 2025","0","@ifti_tahida Peningkatan mutu MBG bukan tugas satu orang bareng Prabowo pasti bisa","1978447685817376778","","ifti_tahida","in","","0","0","0","https://x.com/undefined/status/1978447685817376778","1546414148661129216",
"1978447590749352412","Wed Oct 15 13:07:29 +0000 2025","0","Masyarakat berharap program ini dapat terus berlanjut untuk mendukung generasi sehat dan cerdas. #PemprovJateng #MBG #MakanBergiziGratis #JatengNgopeniNglakoni","1978447638795067447","","kominfo_jtg","in","","0","0","0","https://x.com/undefined/status/1978447638795067447","819065767463292928",
"1978447590749352412","Wed Oct 15 13:07:18 +0000 2025","0","Program Makan Bergizi Gratis (MBG) di Jawa Tengah terutama di SMPN 1 Jati Kudus memberikan dampak positif bagi siswa dan keluarga. Selain memastikan kebutuhan gizi anak tercukupi banyak siswa kini bisa menabung hingga Rp5.000 per hari dari uang saku yang tersisa. https://t.co/Wsg440LgKQ","1978447590749352412","https://pbs.twimg.com/ext_tw_video_thumb/1978447042067542016/pu/img/FtkMDZiKyQcWcIlY.jpg","","in","","0","1","0","https://x.com/undefined/status/1978447590749352412","819065767463292928",
"1978339661152993286","Wed Oct 15 13:07:16 +0000 2025","0","@JukiHoki Nampan MBG.","1978447582297772423","","JukiHoki","in","","0","0","0","https://x.com/undefined/status/1978447582297772423","1033411952565837824",
"1978447556960026835","Wed Oct 15 13:07:10 +0000 2025","0","Ompreng mbg or antek asing","1978447556960026835","","","in","","0","0","0","https://x.com/undefined/status/1978447556960026835","1231144763371376642",
"1978447497790926909","Wed Oct 15 13:06:55 +0000 2025","0","MBG nihon.","1978447497790926909","","","in","","0","0","0","https://x.com/undefined/status/1978447497790926909","1410981574087122948",
"1978447301430390901","Wed Oct 15 13:06:09 +0000 2025","0","Puluhan Pelajar SMP Tumbang dan Dilarikan ke Puskemas Laguboti Diduga K3r4cun4n MBG... #enewsid #puskemaslaguboti #mbg #makananbergizigratis #keracunan https://t.co/jeUKxs8CIq","1978447301430390901","https://pbs.twimg.com/ext_tw_video_thumb/1978447221285904384/pu/img/mCgJs1oAMLVR1slU.jpg","","in","","0","0","0","https://x.com/undefined/status/1978447301430390901","1427408474766331906",
"1978446869693936087","Wed Oct 15 13:04:26 +0000 2025","6","Curiga setelah pencopotan kepsek SMAN 1 Cimarga akibat menampar muridnya yang merokok pemprov Banten bakal menyediakan satu batang rokok di setiap menu MBG.","1978446869693936087","","","in","","0","0","1","https://x.com/undefined/status/1978446869693936087","2862160140",
"1977591599610888275","Wed Oct 15 13:04:11 +0000 2025","0","@ferizandra Ini jadi pengingat keras buat semua yang terlibat di MBG. Kalau pengelolaan lebih rapi insiden kayak gini pasti bisa dihindari. Programnya tetap layak didukung kok! #LanjutkanMBG","1978446807085535476","","ferizandra","in","","0","0","0","https://x.com/undefined/status/1978446807085535476","1373927661970493448",
"1978429426783441289","Wed Oct 15 13:04:03 +0000 2025","0","@kompascom Mendingan memperbaiki ini daripada MBG","1978446773170393224","","kompascom","in","","0","0","0","https://x.com/undefined/status/1978446773170393224","2953181006",
"1978324612313460998","Wed Oct 15 13:03:34 +0000 2025","1","@yaniarsim @prabowo Kalau pak @prabowo teruskan proses mBG kek gini sy pikir sdh mubazir krn banyak para orang tua melarang anaknya bahkan suruh buang jatah MBG utk anaknya krn takut keracunan...","1978446652860981548","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1978446652860981548","1917848651336134656",
"1978266723804385654","Wed Oct 15 13:03:03 +0000 2025","0","@kompascom Insiden ini bukti kalau kontrol itu penting banget. Tapi nggak berarti MBG gagal tinggal perbaiki aja prosesnya. #LanjutkanMBG","1978446523726704850","","kompascom","in","","0","0","0","https://x.com/undefined/status/1978446523726704850","1373927661970493448",
"1978284456105390275","Wed Oct 15 13:03:02 +0000 2025","0","@LittleScrett_ Suami kayak begini disuguhin MBG aja ","1978446517422731735","","LittleScrett_","in","","0","0","0","https://x.com/undefined/status/1978446517422731735","1647505756202348544",
"1978446504802066502","Wed Oct 15 13:02:59 +0000 2025","0","sikat abis dukung MBG mantul https://t.co/aLVg35FTIc","1978446504802066502","https://pbs.twimg.com/media/G3TampZbgAEAdSG.jpg","","in","","0","0","0","https://x.com/undefined/status/1978446504802066502","2176213435",
"1978332134021403046","Wed Oct 15 13:02:56 +0000 2025","0","@Neohphyte udh dikeluarin lagi mbg ny ","1978446492005192155","","Neohphyte","in","","0","1","0","https://x.com/undefined/status/1978446492005192155","1524817547295485953",
"1978385366127128933","Wed Oct 15 13:02:47 +0000 2025","0","@ryeonseunggg @ARSIPAJA Ada lagi yg lebih murah dari itu. Kalau di saya untuk menu campuran daging giling misal perkedel dan cah sawi daging pakainya daging DMM. Itu cuma 32rb/kg. Intinya kalau dana 10rb itu nyampe ke dapur dengan utuh mah pasti ga akan ada masalah apalagi porsi MBG kan kecil.","1978446456651460650","","ryeonseunggg","in","","0","0","0","https://x.com/undefined/status/1978446456651460650","274009206",
"1978446412753858640","Wed Oct 15 13:02:37 +0000 2025","0","Program MBG dan Koperasi Merah Putih Bukti Perhatian Nyata Pemerintah Papua. #PapuaDalamHatiNegeri https://t.co/LWM3PPQBOx","1978446412753858640","https://pbs.twimg.com/media/G3TagIRbUAABoEj.jpg","","in","","0","0","0","https://x.com/undefined/status/1978446412753858640","1358751432128663554",
"1978438257718284645","Wed Oct 15 13:02:28 +0000 2025","0","@_incinerated MBG.. G nya apa kak?","1978446375785226391","","_incinerated","in","","0","1","0","https://x.com/undefined/status/1978446375785226391","992183204",
"1978446330826539133","Wed Oct 15 13:02:17 +0000 2025","0","multitasking ^___^ aku nyiapin mbg (boobg bantu mamah) https://t.co/K2YA34YLet","1978446330826539133","https://pbs.twimg.com/media/G3Tac0nacAAwBFo.jpg","","in","","0","0","0","https://x.com/undefined/status/1978446330826539133","2754205097",
"1978446299499229203","Wed Oct 15 13:02:10 +0000 2025","0","AH ELU BANG JAWABAN DI LUAR BKMG LU WARAS. GILIRAN JAWAB WARAS LU YG KAYA OMPRENG MBG.","1978446299499229203","","","in","","0","0","0","https://x.com/undefined/status/1978446299499229203","1973539681137729539",
"1978385366127128933","Wed Oct 15 13:01:57 +0000 2025","0","@Naufaldaakbar @ARSIPAJA Aku dulu beli paket nasi buat bekal anak 10.000 lengkap nasi ayam dan sayur. Ayamnya bisa milih yg dimasak apa. Pas liat menu mbg kok.....","1978446245937971205","","Naufaldaakbar","in","","0","1","0","https://x.com/undefined/status/1978446245937971205","168384243",
"1978446216133255504","Wed Oct 15 13:01:50 +0000 2025","8","guys kalian yang suka collect sticker terus bingung taruh mana buat simpen pin mending ikut po di @cutopia_id pesan paket mbg abg kalian ( memaksa ) https://t.co/m5bVa9AsoI","1978446216133255504","https://pbs.twimg.com/media/G3TaWUwa0AAhqDe.jpg","","in","","2","0","6","https://x.com/undefined/status/1978446216133255504","1903488675834695680",
"1978446094079087088","Wed Oct 15 13:01:21 +0000 2025","0","AKU SENENG BANGET PAS SDNGEERE NAMA UGM ALSJHSJS LAGI ZOOM ISI TENTANG MBG TRUSS NARA SUMBERNNYAA apa tadiyah rektor 3 apagaktau lupa UGM N DEMN AKU KYAAA OMAIIGATTT MY FINESHYTT https://t.co/SRgohD8WhU","1978446094079087088","https://pbs.twimg.com/tweet_video_thumb/G3TaOx8bEAAyq-8.jpg","","in","","0","0","0","https://x.com/undefined/status/1978446094079087088","2754205097",
"1978278879140647405","Wed Oct 15 13:00:11 +0000 2025","0","@ifti_tahida Kalau bukan sekarang kapan lagi tingkatkan mutu MBG bareng Prabowo","1978445799546601572","","ifti_tahida","in","","0","0","0","https://x.com/undefined/status/1978445799546601572","1542872564569059328",
"1978445505383309564","Wed Oct 15 12:59:00 +0000 2025","0","laper banget mau mbg plis","1978445505383309564","","","in","","0","0","0","https://x.com/undefined/status/1978445505383309564","1343916087495204868",
"1978445445522190515","Wed Oct 15 12:58:46 +0000 2025","0","Twsku sudah tidak bisa terselamatkan yang pake tws boleh minta rekomendasinya. Range under 300k plss budget sudah memangkas mbg harian","1978445445522190515","","","in","","0","1","0","https://x.com/undefined/status/1978445445522190515","1941475519457001473",
"1978445382225953039","Wed Oct 15 12:58:31 +0000 2025","1","Hehe... Ada anak pejabat yg kena... https://t.co/rUmrY5pVeJ","1978445382225953039","","","in","","0","0","0","https://x.com/undefined/status/1978445382225953039","1439821712",
"1977893112673599530","Wed Oct 15 12:58:23 +0000 2025","0","@txtdrimedia Baguslah ga usah sekolah biar tidak jadi beban negara buat ngasih mbg dan usai sekolah langsung jadi sampah masyarakat","1978445348776411641","","txtdrimedia","in","","0","0","0","https://x.com/undefined/status/1978445348776411641","1430705416896274433",
"1978445271123263748","Wed Oct 15 12:58:05 +0000 2025","0","Ratusan Siswa SMPN 3 Ambarawa Suka Cita Terima MBG - #JatengGayeng https://t.co/mPaZwuR5gA https://t.co/ULxOnjmYrG","1978445271123263748","https://pbs.twimg.com/media/G3TZfW2a8AEuBol.jpg","","in","","0","0","0","https://x.com/undefined/status/1978445271123263748","839857283400024064",
"1978445161576186201","Wed Oct 15 12:57:38 +0000 2025","0","mbak mbg inspiratif keep it up ya https://t.co/MyqpNV42rx","1978445161576186201","https://pbs.twimg.com/media/G3TZYhFbcAAUPWq.jpg","","in","","0","0","0","https://x.com/undefined/status/1978445161576186201","2709905130",
"1978445100398055556","Wed Oct 15 12:57:24 +0000 2025","0"," MBG bukan program bisnis Tapi yg disuruh ngerjain swasta MBG bukan program bisnis Tapi yg ditonjolkan ke investor malah iming-iming omset MBG bukanlah program bisnis Mungkin memang program ini diadakan bukan untuk bisnis melainkan untuk bancakan duit pajak rakyat.","1978445100398055556","","","in","","0","0","0","https://x.com/undefined/status/1978445100398055556","1208199846",
"1978445087672549600","Wed Oct 15 12:57:21 +0000 2025","1","Mbappe cetak hattrick di final world cup karena MBG","1978445087672549600","","","in","","0","0","0","https://x.com/undefined/status/1978445087672549600","527458305",
"1978107023066534338","Wed Oct 15 12:57:19 +0000 2025","0","@detikcom Langkah ini bisa bantu jaga nama baik program MBG. Kalau narasi negatif diluruskan dengan fakta masyarakat jadi lebih percaya sama manfaat program ini! #LanjutkanMBG","1978445081154572644","","detikcom","in","","0","0","0","https://x.com/undefined/status/1978445081154572644","1373918130284556298",
"1978278819803861023","Wed Oct 15 12:57:04 +0000 2025","0","@rseocita Makin semangat naikkan mutu MBG karena ada Prabowo","1978445017145299215","","rseocita","in","","0","0","0","https://x.com/undefined/status/1978445017145299215","1542904389547233282",
"1978415349977526294","Wed Oct 15 12:56:55 +0000 2025","0","@TerapiDMinor potong anggaran MBG","1978444979958665506","","TerapiDMinor","in","","0","1","0","https://x.com/undefined/status/1978444979958665506","1794381307868487680",
"1977591599610888275","Wed Oct 15 12:56:52 +0000 2025","0","@ferizandra Waduh ini makin serius ya. Kasus kayak gini harus jadi momen evaluasi besar-besaran buat MBG. Tapi programnya sendiri jangan sampai dihentikan potensinya karena masih sangat dibutuhkan masyarakat! #LanjutkanMBG","1978444968734715961","","ferizandra","in","","0","0","0","https://x.com/undefined/status/1978444968734715961","1373918130284556298",
"1978359611661983857","Wed Oct 15 12:56:09 +0000 2025","1","@DS_yantie Banyak hal yg lebih penting di negara ini selain mbg","1978444784764170689","","DS_yantie","in","","0","0","0","https://x.com/undefined/status/1978444784764170689","1584000066817126400",
"1977599427704488186","Wed Oct 15 12:56:05 +0000 2025","0","@detikcom Wah ini makin serius. Kalau sampai ke ranah hukum semoga jadi jalan buat evaluasi besar-besaran. Tapi jangan sampai program MBG dihentikan potensinya masih besar banget! #LanjutkanMBG","1978444768850894989","","detikcom","in","","0","0","0","https://x.com/undefined/status/1978444768850894989","1373918130284556298",
"1978429426783441289","Wed Oct 15 12:55:42 +0000 2025","12","@kompascom padahal budget 1 hari mbg cukup buat renovasi banyak sekolah yg rusak bisa ribuan sekolah. sayangnya bukan prioritas","1978444673258508542","","kompascom","in","","0","0","3","https://x.com/undefined/status/1978444673258508542","786853907616047104",
"1978266723804385654","Wed Oct 15 12:55:40 +0000 2025","0","@kompascom Ini jadi pelajaran penting soal pengelolaan makanan di MBG terutama penyimpanan dan distribusi. Tetap dukung program ini karena dengan pengelolaan lebih baik manfaatnya bisa maksimal! #LanjutkanMBG","1978444663842283733","","kompascom","in","","0","0","0","https://x.com/undefined/status/1978444663842283733","1373918130284556298",
"1978444413203304822","Wed Oct 15 12:54:40 +0000 2025","1","abis baca kasus mbg tp jadi pgn nyoba hiu goreng","1978444413203304822","","","in","","0","0","0","https://x.com/undefined/status/1978444413203304822","1525717244327497728",
"1978444349060084011","Wed Oct 15 12:54:25 +0000 2025","0","Badan Gizi Nasional (BGN) mengembalikan Rp70 triliun anggaran program Makan Bergizi Gratis (MBG) yang belum terserap kepada Presiden Prabowo. Kepala BGN Dadan Hindayana menjelaskan bahwa dari total alokasi Rp171 triliun tahun ini (termasuk dana stand by) Rp99 triliun telah https://t.co/y1BSQqB89C","1978444349060084011","https://pbs.twimg.com/media/G3TYpaTbQAA7Dar.jpg","","in","","0","0","0","https://x.com/undefined/status/1978444349060084011","786549338818224128",
